5712	[(6, 0.041250169899063889), (12, 0.020265945194358887), (16, 0.038287983773337461), (23, 0.52877117348512492), (28, 0.011491965119707064), (32, 0.13044971557647866), (38, 0.17731866014480563), (49, 0.043631672501343845)]
5713	[(6, 0.12383998549607217), (7, 0.044544854889335316), (8, 0.022972034827722164), (15, 0.3138687707945092), (19, 0.015193685635782472), (30, 0.07705369143185814), (31, 0.055856089053125564), (32, 0.036743517610209595), (35, 0.061544447281167348), (38, 0.10028638514130088), (41, 0.044132725235126631), (42, 0.025374205354586541), (44, 0.039258354753837266)]
5714	[(20, 0.05801128904359245), (26, 0.058319913161849236), (27, 0.82477412318426335)]
5715	[(0, 0.015681026772583477), (5, 0.17092347843325656), (6, 0.1480885391309337), (16, 0.015462311294919016), (32, 0.2501044131991999), (38, 0.04842638192741662), (40, 0.084458855471595318), (42, 0.15066013476366488), (44, 0.082975300186584403), (48, 0.020033427053910993)]
5716	[(14, 0.19471588686363422), (25, 0.071936125945560619), (30, 0.020463863915370681), (32, 0.019364013344333943), (38, 0.52334724472241423), (39, 0.043265442797237569), (45, 0.082735760218933571), (49, 0.023025372298357081)]
5717	[(6, 0.01007822450261478), (10, 0.097897640300642297), (23, 0.015120580565779902), (25, 0.014624434471332196), (30, 0.025831070372792954), (32, 0.42199536915632002), (38, 0.202409450157958), (39, 0.013676105259610515), (41, 0.011065067506004191), (44, 0.03338392743107766), (45, 0.069523005556331063), (49, 0.047579635351677842)]
5718	[(13, 0.011267716202297925), (21, 0.018839108935180385), (32, 0.22316009853356578), (34, 0.23469291637825307), (38, 0.11924830371510424), (39, 0.031005652792599963), (42, 0.052280264660089712), (44, 0.25400371778333009)]
5719	[(6, 0.20628387998860462), (13, 0.26609191916403901), (27, 0.010237580334291691), (32, 0.02857424453003677), (38, 0.077356834940468994), (39, 0.40682353316502151)]
5720	[(1, 0.056282106427096433), (8, 0.37816155915347616), (22, 0.34728446957500408), (37, 0.013696577267985028), (49, 0.18313576064464343)]
5721	[(5, 0.024924687801755514), (8, 0.065958484765009207), (13, 0.17215445473222046), (14, 0.012722315106198029), (16, 0.35267229912660214), (29, 0.024263332479910603), (30, 0.079238370868545918), (34, 0.033438974200659298), (35, 0.062096230380611753), (43, 0.039609718414721572), (44, 0.10125287096849921)]
5722	[(8, 0.091654388452350341), (12, 0.059456924505943712), (14, 0.35721271508209407), (25, 0.044708249169857106), (37, 0.048935352806454585), (39, 0.068724748974410194), (43, 0.016249894322875959), (44, 0.037511307610492137), (45, 0.13319830574067776), (49, 0.12110239572182181)]
5723	[(10, 0.012939127243736404), (13, 0.014249471920224351), (27, 0.011482541511771941), (28, 0.011775278791590533), (30, 0.076703176527806546), (31, 0.26207759196612895), (32, 0.276458434912008), (36, 0.030080795374281127), (37, 0.012866098751177689), (38, 0.24880310993211258), (44, 0.02878875549945736)]
5724	[(13, 0.020698560124953049), (23, 0.030231922457574747), (32, 0.095728873188182961), (38, 0.20976315081622238), (49, 0.58124175381389687)]
5725	[(8, 0.46713163940329866), (18, 0.070901921875221083), (32, 0.19518498078997659), (40, 0.11694259107214501), (42, 0.059596202287563106), (45, 0.052850146498311538)]
5726	[(3, 0.013566924929828016), (6, 0.58224470779710702), (10, 0.010576017271977768), (18, 0.29059370195836753), (38, 0.035356309006680908), (44, 0.062110242736624389)]
5727	[(3, 0.033674957338744878), (6, 0.044728624513402038), (17, 0.014515865442907278), (27, 0.012210859075248749), (34, 0.45951634567000971), (35, 0.02157899111143944), (38, 0.086963210656351472), (42, 0.020139177094545678), (44, 0.29186400603495)]
5728	[(1, 0.021180923797706259), (23, 0.14050054962483857), (31, 0.02903835352626891), (32, 0.13958216081886368), (38, 0.62386452702086836), (47, 0.010566058910201794)]
5729	[(6, 0.050175938618453549), (8, 0.20043297672687954), (11, 0.12580662955249178), (22, 0.02213873638844463), (25, 0.038087565481897179), (32, 0.077518565112982246), (35, 0.028713245324189469), (38, 0.25600822993856198), (43, 0.01142700904265838), (45, 0.067639387235763612), (49, 0.072688199829462494)]
5730	[(6, 0.10802141691660677), (10, 0.045498435313995091), (32, 0.15323155154214083), (38, 0.64185993790864515), (44, 0.023272280689009495)]
5731	[(13, 0.20765764372837409), (14, 0.20130583194364532), (21, 0.096546502056361908), (22, 0.17576651301539975), (42, 0.053060678721827757), (44, 0.16954659381576925), (47, 0.073732118130010821)]
5732	[(3, 0.019461418944822569), (6, 0.030687748059464285), (7, 0.014724636379750527), (14, 0.51942788686462094), (20, 0.011180291172009311), (21, 0.021015043155225177), (22, 0.012728989994617357), (31, 0.013097575041659796), (39, 0.050065385892643907), (44, 0.20934749272890424), (45, 0.050272861038750644)]
5733	[(0, 0.012980619633203178), (1, 0.012960926619130717), (2, 0.06135457802229359), (3, 0.013178968918485639), (5, 0.043976160509941895), (9, 0.010239900209625081), (11, 0.010685182492025571), (14, 0.013273839057036789), (15, 0.023405392421360565), (16, 0.010665348712785551), (17, 0.01167936016672419), (24, 0.020562562070932544), (26, 0.36455168339921568), (28, 0.029516375528685364), (29, 0.069561496839117776), (30, 0.034386293101627913), (32, 0.031398354539117906), (33, 0.018254702211551968), (36, 0.028803535288115901), (41, 0.016888436093825961), (45, 0.013525542037711448), (46, 0.032865528543249624), (48, 0.01574705816307748), (49, 0.016465321127757435)]
5734	[(2, 0.031896485980434139), (8, 0.12622998416469089), (13, 0.17393266095634669), (15, 0.012808408152850611), (20, 0.010136165525393958), (28, 0.03545129141436798), (32, 0.084652045858233757), (40, 0.37779352711612019), (43, 0.015257136917094745), (46, 0.12272842637716325)]
5735	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
5736	[(1, 0.07391794529758039), (18, 0.11745856660613642), (21, 0.1168595256240991), (24, 0.22828202565002578), (38, 0.17061522852775454), (43, 0.069820448947860866), (49, 0.21568978994551904)]
5737	[(0, 0.30276835777565941), (1, 0.057089630671207557), (4, 0.029495514964420686), (7, 0.031496478914559194), (11, 0.049267408370155433), (18, 0.022787905696187299), (19, 0.021819978681341896), (24, 0.11434453372178977), (25, 0.060677041573432004), (27, 0.030086777696692484), (35, 0.063488591690055468), (37, 0.014558711465434193), (38, 0.086108298169580433), (45, 0.066314391686954841), (49, 0.041201941965550992)]
5738	[(1, 0.028590003304311298), (2, 0.065159694426329573), (5, 0.10919326213107811), (8, 0.074492928666621536), (11, 0.11830254688806363), (12, 0.017693997209192892), (15, 0.029688845905361062), (24, 0.22561527221170591), (25, 0.070602949096579562), (29, 0.020426307064075548), (36, 0.058930890131563586), (38, 0.066032651530297679), (44, 0.013231338325100364), (46, 0.057246635070217392), (49, 0.036865547563219081)]
5739	[(4, 0.017779961323815947), (9, 0.063244605356123126), (17, 0.012713306869840528), (21, 0.011392463039595029), (24, 0.12805753383322666), (25, 0.049955418059709988), (32, 0.093093058117176219), (37, 0.018343365250834839), (38, 0.28534837921787337), (43, 0.17169581147156876), (44, 0.078646242070085415), (45, 0.027729999964877978), (49, 0.013099413957025595)]
5740	[(1, 0.12108893532569449), (5, 0.087691538710326061), (12, 0.15998625686260362), (18, 0.045472115532327766), (19, 0.079336561484275508), (21, 0.079938532877536855), (23, 0.059827866240659805), (24, 0.19757388873636578), (39, 0.050160221082618688), (42, 0.026771762484959192), (45, 0.044435666380935393), (47, 0.028020466164033319)]
5741	[(5, 0.027968732275294405), (7, 0.010242895944424174), (12, 0.012195134986403127), (18, 0.010466504479896716), (19, 0.042013717749587925), (26, 0.16194687271887701), (27, 0.32256699395945554), (29, 0.028706801231890563), (34, 0.062290689438463616), (35, 0.11773847318210671), (36, 0.024879340873453729), (47, 0.14052436434998267)]
5742	[(2, 0.014904837884339803), (4, 0.015550910935090992), (5, 0.056671519656050835), (13, 0.011765308923326698), (14, 0.012613420027963959), (15, 0.38968615014195679), (17, 0.014374958241383476), (21, 0.012031236780411233), (23, 0.010172480878402598), (24, 0.036777195059513365), (29, 0.035356388921109011), (30, 0.015495157530384017), (32, 0.033229261898227093), (34, 0.11599244047736784), (36, 0.057194176357401899), (42, 0.014198545090181263), (45, 0.015325498479633853), (46, 0.031957512796396775), (47, 0.023588561017715011)]
5743	[(2, 0.014628853921106728), (3, 0.011471231716738237), (5, 0.034454015011204757), (8, 0.011864007808473047), (11, 0.014222390967597585), (13, 0.033066164285665493), (15, 0.010766202698075121), (19, 0.012387503626938634), (26, 0.012433147955746677), (27, 0.013054051607437734), (29, 0.028539692782463006), (30, 0.027309588995970944), (31, 0.013479369012886959), (32, 0.025869070883472144), (33, 0.025217506157068092), (34, 0.034109291619976931), (35, 0.011709038187898197), (36, 0.38722030475441488), (38, 0.024753328248332148), (41, 0.04300403946662338), (42, 0.018024058641907058), (44, 0.0124385489127705), (46, 0.032449018320677515), (47, 0.049804059613182072), (49, 0.026392690084836679)]
5744	[(0, 0.032340631876692845), (2, 0.037995680799478099), (4, 0.020531996095080038), (5, 0.029683488481636475), (12, 0.021552278020210536), (19, 0.094514382115488946), (21, 0.016226802384691496), (24, 0.010153160333760762), (27, 0.01308321807844446), (29, 0.30986187047181907), (30, 0.013373074769274816), (32, 0.084165836246438516), (34, 0.037646977912292025), (36, 0.087609720170075719), (38, 0.030340833296718158), (39, 0.019054428593672963), (41, 0.013295160953949304), (46, 0.019729875048572515), (47, 0.023465785559237971), (48, 0.014158211582475934)]
5745	[(0, 0.025287724971483787), (2, 0.029717934378194266), (5, 0.066737797023118148), (7, 0.018574229641451986), (11, 0.022180920317356877), (15, 0.011110231446025083), (26, 0.013262951122113975), (28, 0.011828856565934642), (29, 0.20568249829754631), (30, 0.083492538565944005), (32, 0.018361360111104702), (36, 0.017520243886772972), (38, 0.023074442965752992), (41, 0.033971547559599746), (42, 0.064331328002479815), (43, 0.011335020956402604), (44, 0.091034285948131261), (45, 0.13046526347212015), (46, 0.040986638921565954), (47, 0.038551709648745193)]
5746	[(0, 0.027560626771940783), (2, 0.12208788401124222), (5, 0.042060547813565337), (8, 0.015082900905126219), (11, 0.020494509242098263), (15, 0.036264051187023895), (16, 0.035457470462296872), (23, 0.010089108479164654), (30, 0.04926937997496951), (32, 0.15084503634529392), (33, 0.028530709984260785), (36, 0.21114049673913032), (38, 0.074821984069539993), (43, 0.011958004729839638), (45, 0.022011729295163821), (47, 0.038634801529212962), (49, 0.020112465232291692)]
5747	[(0, 0.047535753028673876), (2, 0.27883566853125141), (4, 0.013512427994124544), (5, 0.05090861013298674), (8, 0.023207018759044289), (11, 0.029046112454727099), (13, 0.015595609367425106), (15, 0.021041736563477655), (18, 0.025735203918075444), (19, 0.011299245432462518), (24, 0.024206437774951843), (26, 0.017884321017051296), (29, 0.089123248816146722), (32, 0.025432292405098377), (36, 0.033172348171768479), (38, 0.013962345557279781), (41, 0.026923167909109192), (42, 0.011449271861023123), (44, 0.013287030514206433), (45, 0.034008652843227807), (46, 0.057372021765279793), (47, 0.040868941879848387)]
5748	[(0, 0.040256513509282159), (2, 0.017399304349251146), (5, 0.064281933863767599), (8, 0.010768327195148216), (11, 0.046430122242049315), (15, 0.029346492204610414), (16, 0.01409119956900943), (24, 0.022131547774391188), (29, 0.070568977660174267), (32, 0.010126695196825835), (33, 0.018528977436299908), (36, 0.51453817490934051), (38, 0.020638134326561454), (45, 0.015100218171844915), (46, 0.029239605312496496), (47, 0.014283784975287515)]
5749	[(0, 0.049267975533975078), (5, 0.019216658013447671), (6, 0.022401640060587948), (9, 0.215077400977227), (11, 0.37367085968295055), (12, 0.010613949340624989), (21, 0.024128789963332113), (22, 0.043422552327841736), (32, 0.048733992618100568), (37, 0.019049856520515603), (38, 0.049156882092305218), (44, 0.098108878983593689)]
5750	[(0, 0.076147827583286046), (17, 0.013959557149045711), (21, 0.37239906397160222), (22, 0.012062318673283888), (26, 0.02665233366071857), (28, 0.019392658622597651), (31, 0.09786346012108961), (32, 0.036799124050061915), (36, 0.011040679205070167), (38, 0.24637928740418255), (39, 0.040062068759326261), (44, 0.020146736237043727), (46, 0.019238935191828687)]
5751	[(3, 0.023016985237877492), (4, 0.011359089457298417), (5, 0.10396996310046377), (6, 0.030715862367862987), (8, 0.033263937223553773), (13, 0.09422669937374549), (17, 0.034712762478506139), (27, 0.013913332259607419), (28, 0.039929498207408293), (31, 0.10147402811772845), (35, 0.02471481234818897), (41, 0.030795480375278177), (42, 0.35647230371296085), (46, 0.084493180345359312)]
5752	[(4, 0.03092310528866591), (5, 0.07136045881018592), (13, 0.36717731539473403), (14, 0.046432367000104925), (21, 0.15756496897459643), (28, 0.010105069836141428), (31, 0.083339577666856693), (41, 0.037103080192751381), (43, 0.16306290086264233), (48, 0.024902851480683462)]
5753	[(8, 0.19798243650934089), (9, 0.095072446941620592), (11, 0.085723983695100342), (22, 0.10146711108582167), (25, 0.074780162110193713), (32, 0.070129164538195066), (35, 0.011447450694694848), (38, 0.090674782051056127), (44, 0.20716969596858356), (45, 0.051590884048665117)]
5754	[(1, 0.033214878642629807), (8, 0.049631563475195345), (10, 0.049845698042180094), (11, 0.026784948943378309), (18, 0.56479842324507989), (19, 0.013550585661208767), (38, 0.12167984583476556), (49, 0.11786449119450791)]
5755	[(1, 0.062367019039935405), (8, 0.10726488667649751), (10, 0.017906958497592711), (11, 0.075105397329849846), (14, 0.042416756146149412), (18, 0.49171468812085151), (38, 0.067960292210295148), (49, 0.1087078928784362)]
5756	[(1, 0.012420563256952587), (6, 0.036797838066861717), (8, 0.054962318530768633), (11, 0.063619949373597634), (18, 0.38081990815709116), (31, 0.015316966583707587), (38, 0.046162958899264937), (39, 0.011179931860121251), (49, 0.34140303985225334)]
5757	[(12, 0.63453518228691852), (38, 0.011716694415143147)]
5758	[(0, 0.075547115614955362), (5, 0.38776555833942761), (16, 0.15880364291893179), (23, 0.010577698804387844), (24, 0.020255116644480788), (26, 0.021446133460112232), (30, 0.071977508501251772), (32, 0.096138940095269909), (43, 0.03335250986800959), (46, 0.079214900441094124)]
5759	[(1, 0.71484160057985036), (3, 0.078701592515150715), (9, 0.15004231081620811), (31, 0.053878035595095207)]
5760	[(3, 0.029705179195065146), (5, 0.013736012994245339), (6, 0.13747878721508994), (8, 0.017912047327681084), (11, 0.017542851857689272), (13, 0.3099351804853222), (35, 0.1191947872922043), (37, 0.012567206358941724), (38, 0.030340952852624413), (40, 0.17387794666692688), (43, 0.028819086100588562), (47, 0.020986905538405872), (49, 0.063262028756323238)]
5761	[(0, 0.011207491964108605), (1, 0.32279431272993231), (8, 0.061446707286084576), (9, 0.043087114519612842), (11, 0.05314247278636379), (12, 0.021344739893227393), (22, 0.10854090294299631), (27, 0.061020206718893862), (35, 0.18621239864086411), (36, 0.016405255924525509), (42, 0.020154944839042906), (43, 0.034497039833825044), (44, 0.017234845530551886), (48, 0.013320642366253533)]
5762	[(4, 0.039848779935950568), (6, 0.18374220290080068), (8, 0.13793980675982453), (9, 0.070589518430505857), (10, 0.14930314973044781), (12, 0.022711421787562951), (22, 0.022229678108591559), (35, 0.02414914683596309), (36, 0.15256557677323751), (37, 0.023364637114013594), (38, 0.081696674643003786), (41, 0.01462685465737942), (42, 0.050157063505946786), (44, 0.012528175898459074)]
5763	[(3, 0.017351302016300956), (5, 0.076684987384097514), (8, 0.023847061306521367), (9, 0.071981032383305804), (10, 0.11504348784659502), (12, 0.030538090770234158), (13, 0.091307193405092107), (26, 0.038141442610486832), (37, 0.014781896316982327), (39, 0.090081621120870897), (41, 0.075490226740965727), (42, 0.09494955706949379), (43, 0.19769981880255991), (45, 0.04581854807160906)]
5764	[(3, 0.013447268307303464), (8, 0.038664655680552037), (9, 0.13199454159729082), (11, 0.029672780748384003), (15, 0.034334245262323121), (25, 0.3479373079522452), (32, 0.015660158899115137), (35, 0.23102039774221533), (37, 0.039251281317436618), (44, 0.03765717462518095), (45, 0.012769120851543561), (46, 0.043264132510890355), (49, 0.017282084375967437)]
5765	[(7, 0.12388848295998277), (8, 0.11306421349207878), (9, 0.088671249831306587), (11, 0.066416553717679155), (14, 0.069192009153214343), (18, 0.013248890476994546), (25, 0.020174079649541869), (32, 0.042499396062212536), (37, 0.022515109565833899), (38, 0.38965490540648862), (43, 0.033316801485402996)]
5766	[(13, 0.33250453360012677), (25, 0.25543775779084238), (29, 0.016394939937453126), (30, 0.0400731050563123), (35, 0.063224439369635593), (39, 0.020384199523711302), (44, 0.24963998686753647)]
5767	[(19, 0.71215997443830492), (42, 0.13400724262876804), (44, 0.11397551815724088)]
5768	[(3, 0.016175569237651895), (6, 0.13529203483602409), (13, 0.04758365516170044), (21, 0.21776623717596946), (23, 0.068273851156052626), (35, 0.060698283542424764), (36, 0.25246011859006529), (39, 0.02038617861030232), (40, 0.029179651139140672), (45, 0.053494417267616279), (48, 0.086867831969812584)]
5769	[(6, 0.052052433565067904), (8, 0.021642430668406588), (14, 0.44132078508925282), (16, 0.014845699467997133), (30, 0.026821256655660576), (38, 0.069751968800029027), (49, 0.36954112547796641)]
5770	[(11, 0.29413477958330791), (13, 0.045313149688672907), (16, 0.026015874766903389), (22, 0.018381898521124075), (32, 0.058959154165033632), (33, 0.032758949706947323), (35, 0.0485961495871556), (38, 0.18805982797064738), (43, 0.26960185269160086), (48, 0.01262743130557841)]
5771	[(1, 0.058901270134724466), (5, 0.012211718846893252), (11, 0.29645696908850344), (16, 0.083169418812589962), (33, 0.018032763157835457), (35, 0.010000058092202238), (38, 0.036419757873927289), (43, 0.030523013840379035), (49, 0.43494738812450151)]
5772	[(0, 0.071046130182045752), (5, 0.030926271418528464), (6, 0.031616131551466704), (13, 0.087123652170082638), (25, 0.01108716201534889), (26, 0.12154744264628314), (27, 0.10097430514850357), (32, 0.017462266320260909), (34, 0.035171653182799904), (35, 0.27818048352254693), (44, 0.17378702991947137)]
5773	[(3, 0.014692032677162762), (6, 0.22805874608282489), (12, 0.011543986885990808), (13, 0.029488089307597783), (14, 0.016433272359915915), (15, 0.013400560644971261), (23, 0.33572595239062242), (24, 0.020368120236349915), (31, 0.067609350397618159), (35, 0.063605607476977494), (36, 0.045506220826514385), (37, 0.017639111932214305), (38, 0.018433703399802069), (41, 0.049183079120175499), (44, 0.045067414447760287)]
5774	[(1, 0.032573887240515596), (8, 0.1209060789690154), (9, 0.02574754320526346), (12, 0.010221403527450677), (13, 0.012258349309219589), (15, 0.016366368581948499), (16, 0.028777671145920804), (18, 0.013033285620279529), (19, 0.022119881809428518), (21, 0.022589811178584596), (23, 0.032415791296719086), (26, 0.39973066872809826), (28, 0.049777142126628031), (29, 0.039271293854708948), (35, 0.019578680913654702), (40, 0.023219832064559433), (41, 0.085586651514081971), (47, 0.019622004222234882)]
5775	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
5776	[(1, 0.029596292690721643), (8, 0.081681952076114908), (10, 0.14453666370268331), (11, 0.18185340474917275), (27, 0.010083651441036965), (28, 0.039855707869783125), (30, 0.039740263378430514), (32, 0.077876090313910989), (35, 0.060700597650326482), (40, 0.092512957883025909), (46, 0.15082509287458709), (49, 0.08350404019937166)]
5777	[(0, 0.045470279789562203), (1, 0.14473683073738527), (2, 0.014139079171692262), (4, 0.031932766542178519), (5, 0.18937673848860651), (6, 0.067199592601171268), (8, 0.017180605970030148), (12, 0.033845840577227101), (13, 0.013236288096492237), (14, 0.029049196335126495), (17, 0.013881026280190835), (18, 0.014993294410577925), (19, 0.066151271202315204), (22, 0.015181493651949783), (24, 0.035828171250427268), (32, 0.010523920406483258), (35, 0.035460069204550658), (36, 0.017815598715469491), (38, 0.072416022658573373), (40, 0.028621511787016364), (42, 0.012280140817806632), (49, 0.046098864005662786)]
5778	[(0, 0.031148804056343637), (5, 0.64693421944437701), (16, 0.26737512259125984), (38, 0.018929698384771026)]
5779	[(1, 0.012498147338168151), (3, 0.44990920155703068), (6, 0.15500940306976882), (19, 0.1909353624530129), (20, 0.01891034823722473), (23, 0.026789373793439264), (24, 0.018035920324557055), (37, 0.092695533957342813), (39, 0.012389019396530969)]
5780	[(8, 0.20769019718839152), (9, 0.039826893257614814), (11, 0.1363030150733093), (20, 0.029969169972247345), (22, 0.031486615650972202), (29, 0.010976251685660932), (37, 0.010461639211777554), (43, 0.47712130941431868), (46, 0.018025924249520354), (49, 0.032639159830175325)]
5781	[(1, 0.21194680488646017), (8, 0.10036155505173319), (9, 0.010683980291721374), (17, 0.028529393632214097), (23, 0.01494839629486696), (24, 0.016292592457558704), (26, 0.054646056197582595), (28, 0.053912296161368632), (35, 0.018157901604980323), (38, 0.08514771379072332), (40, 0.063052606905972544), (47, 0.026014408160079168), (48, 0.29009901107369546)]
5782	[(1, 0.21195243753909201), (8, 0.10033044464772804), (9, 0.010684547694065816), (17, 0.028528806343044815), (23, 0.014984276101666295), (24, 0.016298188106479154), (26, 0.054640325150490457), (28, 0.053911797517156086), (35, 0.018166616633800727), (38, 0.085133413507547259), (40, 0.063048416969534449), (47, 0.026001787822500507), (48, 0.29010402309784533)]
5783	[(0, 0.015296054265118585), (5, 0.029446806135709047), (23, 0.28552916185471167), (35, 0.037879170985458246), (46, 0.015918604510004604), (49, 0.60738304348458771)]
5784	[(0, 0.10699350517769295), (1, 0.018526963763018964), (5, 0.01262800178301259), (7, 0.14004407198745675), (14, 0.039434173406305076), (24, 0.012904161849805616), (30, 0.034448046824160299), (32, 0.40291154957106573), (38, 0.075382003823641172), (40, 0.0131065940919567), (43, 0.072944825664128479), (46, 0.024985775929660323)]
5785	[(9, 0.39290184048955229), (14, 0.10038826077905155), (19, 0.090939866235818553), (20, 0.10364995470659077), (21, 0.067072218758432847), (23, 0.046615568742280851), (35, 0.18234115431902087)]
5786	[(3, 0.031417603958138411), (6, 0.10960753649604289), (7, 0.083905536694512325), (22, 0.015312992645857519), (23, 0.034012816684963497), (25, 0.11971193352751076), (28, 0.25701289102549124), (30, 0.097893868080148577), (38, 0.035429473159173143), (41, 0.038992772269140136), (44, 0.059540666395939502), (45, 0.10609501710023289)]
5787	[(0, 0.12258172255839508), (1, 0.059352004542259022), (2, 0.012871002102624074), (7, 0.030048785367127604), (8, 0.036571009107233328), (9, 0.20543980740746437), (12, 0.05658551338672993), (35, 0.019412724381230033), (36, 0.040526883873241798), (42, 0.04999283307810462), (48, 0.35430663532132667)]
5788	[(7, 0.015186402057489513), (8, 0.49032705935658155), (9, 0.15955710479667978), (14, 0.03696358827485989), (15, 0.012902971123841117), (22, 0.065316937312842993), (38, 0.059672740072406548), (44, 0.071346241400224816), (49, 0.049473515898079246)]
5789	[(1, 0.032236081867518598), (5, 0.044443963664496607), (6, 0.021765888231220224), (9, 0.05660189147555645), (11, 0.2510114816581866), (14, 0.029068518180676645), (16, 0.023876380118835729), (18, 0.058891793754131928), (22, 0.061300547144850059), (25, 0.019079469668127857), (37, 0.017949163285250126), (41, 0.015645600925840483), (43, 0.11578348638340084), (46, 0.087964300732676928), (49, 0.13472299188497469)]
5790	[(4, 0.091845832696932958), (8, 0.14279362586792829), (14, 0.035098891110181107), (44, 0.15938678337790521), (49, 0.55499399555792017)]
5791	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
5792	[(0, 0.02956734746668533), (2, 0.27230308163008238), (11, 0.019393218566477272), (16, 0.03893651451428521), (23, 0.010434221631631522), (24, 0.012549349760822122), (29, 0.033354560808971118), (30, 0.08495919196903097), (32, 0.28933700142596636), (33, 0.016604186729870647), (36, 0.02280846988507107), (38, 0.05568393419489457), (39, 0.03973199772901162), (46, 0.015612359061279533)]
5793	[(6, 0.046357607202252911), (12, 0.015925772679516607), (14, 0.012361368738143339), (25, 0.019705037914215139), (38, 0.59886018466526447), (42, 0.016792888919192846), (44, 0.26748508043604075), (45, 0.015019601318610607)]
5794	[(1, 0.019049791769305484), (3, 0.022145219138831052), (4, 0.014079628816291354), (5, 0.016299967254405794), (19, 0.0554927595778111), (21, 0.025437420626762731), (24, 0.037943796622118733), (26, 0.012766224013632916), (28, 0.020950022984690769), (31, 0.023701520211507964), (33, 0.026171241626519171), (34, 0.10594616332314387), (35, 0.53950677803640557), (40, 0.012210394160857016), (42, 0.010101482908781566), (43, 0.015508165112872124), (47, 0.010704051932547427)]
